product_name,product_description,product_domain
Biddano,India's first tech-enabled healthcare logistics platform.,Health
Biddano,India's first tech-enabled healthcare logistics platform.,Wellness & Fitness
Geniemode,"Transforming global sourcing for retailers & suppliers in furniture, hard goods & fashion industry using technology.",B2B
Sapio Analytics,Sapio helps government create policies driven by the power of data and AI.,Computer Software
Neokred,Democratizing Open Banking,FinTech
Delhivery,Delhivery is a leading logistics and supply chain services company in India.,Logistics & Supply Chain
Flipspaces,"Flipspaces is a global tech-enabled venture towards discovery, design and delivery of commercial and residential spaces",Design
Fleek,Fleek helps track & manage subscriptions in one place.,Internet
GoKwik,GoKwik is a platform for solving shopping experience problems on e-commerce websites on the internet.,Information Technology & Services
Proeon,"Innovating plant protein ingredients with superior nutrition, sensory and functional profiles from farm to formulation.",Food Production
InfyU Labs,InfyU Labs is a team of dedicated professionals from various fields of engineering with a common goal of making chemical-free fruits and vegetables accessible to everyone.,AgriTech
TechEagle,"Safe, secure & reliable On-Demand Drone delivery network for medical, parcel & essential items",Aviation & Aerospace
Voxelgrids,"Voxelgrids is an Magnetic Resonance Imaging technology startup that is based out of Bengaluru, Karnataka, India.",Deeptech
Cogos Technologies,A smart-tech-enabled platform offering a one-stop destination for all the intra-city link-supply chain.,Logistics & Supply Chain
Gigforce,A gig/on-demand staffing company.,Staffing & Recruiting
Vahdam,VAHDAM is among the world’s first vertically integrated online-first tea brands.,Food & Beverages
Leap Finance,International education loans for high potential students.,Financial Services
CollegeDekho,"Collegedekho.com is Student’s Partner, Friend & Confidante, To Help Him Take a Decision and Move On to His Career Goals.",EdTech
WeRize,India’s first socially distributed full stack financial services platform for small town India,Financial Services
