product_name,product_description,product_domain
GoGaga,GoGaga is a new age dating app that has removed the mindless swiping on strangers and connects users through their network and find matches.,Private Social Networking
Mate Labs,Mate Labs is a machine learning solutions platform for beginners.,Artificial Intelligence
Mate Labs,Mate Labs is a machine learning solutions platform for beginners.,Machine Learning
Mate Labs,Mate Labs is a machine learning solutions platform for beginners.,PaaS
Furlenco,Furlenco is a Bangalore-based company that offers a home furniture subscription program.,Consumer
Furlenco,Furlenco is a Bangalore-based company that offers a home furniture subscription program.,Furniture
Furlenco,Furlenco is a Bangalore-based company that offers a home furniture subscription program.,Home Decor
Furlenco,Furlenco is a Bangalore-based company that offers a home furniture subscription program.,Home Improvement
Ola,Ola is a mobile app that brings together cab drivers and customers using technology to make transportation hassle-free in India.,Apps
Ola,Ola is a mobile app that brings together cab drivers and customers using technology to make transportation hassle-free in India.,E-Commerce
Ola,Ola is a mobile app that brings together cab drivers and customers using technology to make transportation hassle-free in India.,Internet
Ola,Ola is a mobile app that brings together cab drivers and customers using technology to make transportation hassle-free in India.,Mobile
Ola,Ola is a mobile app that brings together cab drivers and customers using technology to make transportation hassle-free in India.,Ride Sharing
Ola,Ola is a mobile app that brings together cab drivers and customers using technology to make transportation hassle-free in India.,Transportation
DocPrime,DocPrime offers a one-stop healthcare solution right at the comfort of patients' homes.,Health Care
DocPrime,DocPrime offers a one-stop healthcare solution right at the comfort of patients' homes.,Health Insurance
CLP India Pvt. Ltd.,CLP India Pvt. Ltd. is a foreign investor in the Indian power sector.,Energy
CLP India Pvt. Ltd.,CLP India Pvt. Ltd. is a foreign investor in the Indian power sector.,Natural Resources
Xplorabox,Xplorabox is as an educational activity box subscription startup aiming to revolutionize the early education industry.,E-Commerce
Xplorabox,Xplorabox is as an educational activity box subscription startup aiming to revolutionize the early education industry.,Education
Xplorabox,Xplorabox is as an educational activity box subscription startup aiming to revolutionize the early education industry.,Health Care
Myra,Myra is a unique solution of technology and operations that makes buying medicines fast and efficient.,Apps
Myra,Myra is a unique solution of technology and operations that makes buying medicines fast and efficient.,Health Care
Myra,Myra is a unique solution of technology and operations that makes buying medicines fast and efficient.,Pharmaceutical
Vokal,India's Largest Peer-to-Peer Knowledge Sharing Platform in Indian Languages.,Internet
Vokal,India's Largest Peer-to-Peer Knowledge Sharing Platform in Indian Languages.,Knowledge Management
Kissht,"Kissht is a financial technology platform that enables instant, seamless credit for consumers to make purchases at digital points of sales",Credit
Kissht,"Kissht is a financial technology platform that enables instant, seamless credit for consumers to make purchases at digital points of sales",Finance
Kissht,"Kissht is a financial technology platform that enables instant, seamless credit for consumers to make purchases at digital points of sales",FinTech
Kissht,"Kissht is a financial technology platform that enables instant, seamless credit for consumers to make purchases at digital points of sales",Lending
Kissht,"Kissht is a financial technology platform that enables instant, seamless credit for consumers to make purchases at digital points of sales",Sales Automation
Upwards Fintech,Upwards Fintech financial company.,Banking
Upwards Fintech,Upwards Fintech financial company.,Financial Services
Upwards Fintech,Upwards Fintech financial company.,Internet
Bon(Bonfleet Solutions),"Bon, a Pune-based FinTech firm was created to bring financial services to the gig-economy workforce.",Financial Services
Bon(Bonfleet Solutions),"Bon, a Pune-based FinTech firm was created to bring financial services to the gig-economy workforce.",FinTech
Mamaearth,Mamaearth is an online retailer specializing in baby and toddler products.,E-Commerce
Mamaearth,Mamaearth is an online retailer specializing in baby and toddler products.,Health Care
Mamaearth,Mamaearth is an online retailer specializing in baby and toddler products.,Retail
BabyChakra,BabyChakra is India's largest & most loved platform to discover the right maternity and childcare.,Child Care
BabyChakra,BabyChakra is India's largest & most loved platform to discover the right maternity and childcare.,Information Technology
Belstar Investment and Finance Private Limited,Belstar Investment and Finance Private Limited is a provider of scalable microfinance services to entrepreneurs.,Financial Services
Belstar Investment and Finance Private Limited,Belstar Investment and Finance Private Limited is a provider of scalable microfinance services to entrepreneurs.,Micro Lending
Naaptol,"Koku Gamer is an online platform that offers gaming related news, editorials, reviews, previews, and other content.",E-Commerce
Naaptol,"Koku Gamer is an online platform that offers gaming related news, editorials, reviews, previews, and other content.",Retail
Naaptol,"Koku Gamer is an online platform that offers gaming related news, editorials, reviews, previews, and other content.",Shopping
Moonshine Meadery,Moonshine Meadery is a first craft meadery.,Food and Beverage
Verzeo,Verzeo is anAI-focussed edtech startup.,E-Learning
Haazri,Haazri is a tea and snack quick service restaurant startup,Food and Beverage
Haazri,Haazri is a tea and snack quick service restaurant startup,Snack Food
Haazri,Haazri is a tea and snack quick service restaurant startup,Tea
Connect India,"To create pervasive network where connections are simpler, more powerful, more affordable, more global and more available to all.",Delivery Service
Connect India,"To create pervasive network where connections are simpler, more powerful, more affordable, more global and more available to all.",E-Commerce
Connect India,"To create pervasive network where connections are simpler, more powerful, more affordable, more global and more available to all.",Logistics
Flyrobe,Flyrobe is an on-demand apparel rental platform that provides premium designer wear.,Fashion
Flyrobe,Flyrobe is an on-demand apparel rental platform that provides premium designer wear.,Lifestyle
Flyrobe,Flyrobe is an on-demand apparel rental platform that provides premium designer wear.,Rental
Scholify,Edutech,—
Dream11,"Dream11 is India’s Biggest Sports Game with 30 million+ users playing Fantasy Cricket, Football, Kabaddi and NBA.",Fantasy Sports
Dream11,"Dream11 is India’s Biggest Sports Game with 30 million+ users playing Fantasy Cricket, Football, Kabaddi and NBA.",Mobile
Dream11,"Dream11 is India’s Biggest Sports Game with 30 million+ users playing Fantasy Cricket, Football, Kabaddi and NBA.",Sports
srJna,"SRJNA is a brand of Elation Edtech Pvt. Ltd., which helps schools to integrate hands on, affordable and turnkey STEM.",Education
Nykaa,Nykaa.com is a premier online beauty and wellness destination,Beauty
Nykaa,Nykaa.com is a premier online beauty and wellness destination,Fashion
Nykaa,Nykaa.com is a premier online beauty and wellness destination,Wellness
Chaayos,Chaayos was born in November 2012 out of this premise - a contemporary interpretation of the chai adda.,Food and Beverage
Chaayos,Chaayos was born in November 2012 out of this premise - a contemporary interpretation of the chai adda.,Restaurants
Chaayos,Chaayos was born in November 2012 out of this premise - a contemporary interpretation of the chai adda.,Tea
Heelium,Heelium is an athletic footwear and wearable startup with primary focus on sports safety and sustainability.,Fitness
Heelium,Heelium is an athletic footwear and wearable startup with primary focus on sports safety and sustainability.,Sporting Goods
Heelium,Heelium is an athletic footwear and wearable startup with primary focus on sports safety and sustainability.,Sports
LT Foods,LT Foods believe that nature will continue to nurture us until we as a species continue to breathe and live.,Food and Beverage
LT Foods,LT Foods believe that nature will continue to nurture us until we as a species continue to breathe and live.,Food Processing
LT Foods,LT Foods believe that nature will continue to nurture us until we as a species continue to breathe and live.,Manufacturing
Multibashi,Free language learning platform.,E-Learning
Multibashi,Free language learning platform.,Internet
Cleardekho,Uttar Pradesh based online eyewear marketplace.,Eyewear
Cleardekho,Uttar Pradesh based online eyewear marketplace.,Internet
Dailyhunt,NewsHunt is a Bangalore based eBooks company.,Information Technology
Dailyhunt,NewsHunt is a Bangalore based eBooks company.,Mobile
Dailyhunt,NewsHunt is a Bangalore based eBooks company.,News
Dailyhunt,NewsHunt is a Bangalore based eBooks company.,Operating Systems
Dailyhunt,NewsHunt is a Bangalore based eBooks company.,Social Media
Dailyhunt,NewsHunt is a Bangalore based eBooks company.,Social News
SlicePay,SlicePay is an AI based instant credit app for youngsters in India.,FinTech
SlicePay,SlicePay is an AI based instant credit app for youngsters in India.,Internet
SlicePay,SlicePay is an AI based instant credit app for youngsters in India.,Payments
SlicePay,SlicePay is an AI based instant credit app for youngsters in India.,Service Industry
Udaan,"Udaan is a B2B trade platform, designed specifically for small and medium businesses in India.",B2B
Udaan,"Udaan is a B2B trade platform, designed specifically for small and medium businesses in India.",Business Development
Udaan,"Udaan is a B2B trade platform, designed specifically for small and medium businesses in India.",Internet
Udaan,"Udaan is a B2B trade platform, designed specifically for small and medium businesses in India.",Marketplace
Happyeasygo Group,HappyEasyGo is an online travel domain.,Tourism
Happyeasygo Group,HappyEasyGo is an online travel domain.,Travel
Mombay,Mombay is a unique opportunity for housewives to start household food business and avail everyone with their homemade healthy dishes.,Food and Beverage
Mombay,Mombay is a unique opportunity for housewives to start household food business and avail everyone with their homemade healthy dishes.,Food Delivery
Mombay,Mombay is a unique opportunity for housewives to start household food business and avail everyone with their homemade healthy dishes.,Internet
Droni Tech,Droni Tech manufacture UAVs and develop software to service a range of industry requirements.,Information Technology
Netmeds,Welcome to India's most convenient pharmacy!,Biotechnology
Netmeds,Welcome to India's most convenient pharmacy!,Health Care
Netmeds,Welcome to India's most convenient pharmacy!,Pharmaceutical
